time,gFx,gFy,gFz,TgF
41.403000,-0.8475,-0.4590,0.5811,1.125
41.403000,-0.8485,-0.4593,0.5889,1.130
41.404000,-0.8509,-0.4588,0.5938,1.135
41.407000,-0.8519,-0.4593,0.5999,1.139
41.422000,-0.8497,-0.4610,0.6080,1.142
41.423000,-0.8487,-0.4629,0.6165,1.147
41.424000,-0.8477,-0.4644,0.6246,1.151
41.424000,-0.8480,-0.4659,0.6326,1.156
41.424000,-0.8475,-0.4676,0.6426,1.162
41.425000,-0.8463,-0.4712,0.6534,1.168
41.425000,-0.8460,-0.4737,0.6619,1.174
41.429000,-0.8453,-0.4744,0.6719,1.179
41.430000,-0.8448,-0.4759,0.6837,1.186
41.431000,-0.8441,-0.4786,0.6949,1.193
41.433000,-0.8460,-0.4825,0.7015,1.200
41.435000,-0.8465,-0.4837,0.7076,1.205
41.438000,-0.8473,-0.4861,0.7144,1.210
41.440000,-0.8485,-0.4893,0.7215,1.217
41.444000,-0.8499,-0.4957,0.7269,1.223
41.445000,-0.8475,-0.5042,0.7318,1.228
41.447000,-0.8475,-0.5123,0.7376,1.235
41.451000,-0.8465,-0.5228,0.7435,1.242
41.452000,-0.8458,-0.5364,0.7513,1.252
41.454000,-0.8460,-0.5499,0.7598,1.263
41.457000,-0.8448,-0.5650,0.7679,1.274
41.462000,-0.8455,-0.5823,0.7735,1.285
41.466000,-0.8497,-0.6021,0.7806,1.301
41.467000,-0.8548,-0.6190,0.7847,1.315
41.468000,-0.8602,-0.6400,0.7860,1.329
41.468000,-0.8692,-0.6592,0.7835,1.343
41.471000,-0.8809,-0.6783,0.7762,1.356
41.474000,-0.8939,-0.6956,0.7684,1.369
41.478000,-0.9102,-0.7122,0.7533,1.380
41.480000,-0.9266,-0.7269,0.7376,1.390
41.484000,-0.9474,-0.7398,0.7191,1.401
41.485000,-0.9715,-0.7486,0.6983,1.411
41.486000,-0.9916,-0.7542,0.6800,1.419
41.488000,-1.0130,-0.7574,0.6588,1.426
41.490000,-1.0360,-0.7581,0.6400,1.434
41.495000,-1.0592,-0.7567,0.6216,1.443
41.498000,-1.0797,-0.7523,0.6041,1.448
41.502000,-1.1017,-0.7447,0.5882,1.454
41.504000,-1.1183,-0.7354,0.5721,1.456
41.506000,-1.1337,-0.7203,0.5574,1.454
41.510000,-1.1454,-0.7022,0.5457,1.450
41.512000,-1.1520,-0.6798,0.5333,1.440
41.514000,-1.1547,-0.6519,0.5191,1.424
41.516000,-1.1498,-0.6224,0.5054,1.402
41.518000,-1.1388,-0.5884,0.4918,1.373
41.519000,-1.1244,-0.5535,0.4815,1.343
41.520000,-1.1053,-0.5176,0.4700,1.308
41.521000,-1.0821,-0.4815,0.4571,1.270
41.534000,-1.0533,-0.4461,0.4432,1.227
41.535000,-1.0255,-0.4085,0.4310,1.185
41.536000,-0.9962,-0.3719,0.4163,1.142
41.536000,-0.9679,-0.3365,0.3992,1.100
41.537000,-0.9347,-0.3003,0.3882,1.056
41.538000,-0.8983,-0.2669,0.3721,1.008
41.539000,-0.8612,-0.2349,0.3597,0.962
41.542000,-0.8243,-0.2063,0.3474,0.918
41.549000,-0.7884,-0.1797,0.3365,0.876
41.550000,-0.7545,-0.1531,0.3299,0.838
41.551000,-0.7235,-0.1301,0.3221,0.803
41.552000,-0.6920,-0.1104,0.3181,0.770
41.552000,-0.6600,-0.0925,0.3172,0.738
41.554000,-0.6329,-0.0803,0.3177,0.713
41.556000,-0.6060,-0.0684,0.3225,0.690
41.564000,-0.5831,-0.0593,0.3284,0.672
41.566000,-0.5582,-0.0508,0.3384,0.655
41.566000,-0.5367,-0.0449,0.3462,0.640
41.567000,-0.5118,-0.0396,0.3592,0.626
41.568000,-0.4913,-0.0344,0.3748,0.619
41.570000,-0.4712,-0.0278,0.3941,0.615
41.572000,-0.4505,-0.0225,0.4134,0.612
41.574000,-0.4283,-0.0178,0.4412,0.615
41.577000,-0.4070,-0.0129,0.4678,0.620
41.579000,-0.3843,-0.0095,0.4969,0.628
41.582000,-0.3633,-0.0076,0.5281,0.641
41.584000,-0.3482,-0.0056,0.5626,0.662
41.586000,-0.3340,-0.0056,0.5955,0.683
41.589000,-0.3223,-0.0051,0.6285,0.706
41.591000,-0.3138,-0.0063,0.6624,0.733
41.594000,-0.3059,-0.0076,0.6947,0.759
41.596000,-0.2991,-0.0083,0.7252,0.784
41.601000,-0.2915,-0.0093,0.7535,0.808
41.601000,-0.2867,-0.0122,0.7791,0.830
41.604000,-0.2813,-0.0127,0.8038,0.852
41.605000,-0.2732,-0.0146,0.8297,0.874
41.620000,-0.2647,-0.0166,0.8546,0.895
41.621000,-0.2593,-0.0203,0.8785,0.916
41.621000,-0.2561,-0.0269,0.9005,0.937
41.622000,-0.2552,-0.0352,0.9205,0.956
41.622000,-0.2603,-0.0430,0.9395,0.976
41.624000,-0.2691,-0.0518,0.9552,0.994
41.624000,-0.2818,-0.0606,0.9703,1.012
41.625000,-0.2998,-0.0715,0.9813,1.029
41.641000,-0.3230,-0.0840,0.9911,1.046
41.642000,-0.3484,-0.0972,0.9928,1.057
41.643000,-0.3763,-0.1091,0.9969,1.071
41.644000,-0.4090,-0.1238,0.9991,1.087
41.645000,-0.4439,-0.1392,1.0016,1.104
41.645000,-0.4783,-0.1553,0.9999,1.119
41.646000,-0.5074,-0.1741,0.9955,1.131
41.647000,-0.5372,-0.1968,0.9911,1.144
41.647000,-0.5648,-0.2207,0.9803,1.153
41.648000,-0.5906,-0.2429,0.9637,1.156
41.651000,-0.6182,-0.2681,0.9420,1.158
41.653000,-0.6453,-0.2932,0.9139,1.157
41.655000,-0.6771,-0.3169,0.8809,1.155
41.657000,-0.7066,-0.3421,0.8455,1.154
41.661000,-0.7369,-0.3641,0.8104,1.154
41.663000,-0.7691,-0.3848,0.7694,1.154
41.665000,-0.8006,-0.4046,0.7320,1.158
41.667000,-0.8319,-0.4256,0.6937,1.164
41.669000,-0.8631,-0.4446,0.6558,1.172
41.671000,-0.8907,-0.4627,0.6224,1.181
41.674000,-0.9149,-0.4798,0.5906,1.190
41.678000,-0.9388,-0.4932,0.5589,1.199
41.680000,-0.9605,-0.5066,0.5294,1.208
41.683000,-0.9803,-0.5179,0.5008,1.217
41.684000,-0.9925,-0.5272,0.4756,1.220
41.686000,-1.0099,-0.5345,0.4478,1.227
41.689000,-1.0238,-0.5398,0.4192,1.231
41.691000,-1.0382,-0.5452,0.3934,1.237
41.696000,-1.0487,-0.5467,0.3670,1.238
41.698000,-1.0548,-0.5482,0.3406,1.237
41.700000,-1.0589,-0.5486,0.3157,1.234
41.701000,-1.0585,-0.5472,0.2918,1.227
41.702000,-1.0555,-0.5440,0.2698,1.218
41.705000,-1.0460,-0.5396,0.2510,1.203
41.707000,-1.0340,-0.5367,0.2320,1.188
41.710000,-1.0148,-0.5333,0.2173,1.167
41.723000,-0.9916,-0.5303,0.2046,1.143
41.725000,-0.9723,-0.5323,0.1934,1.125
41.725000,-0.9415,-0.5342,0.1829,1.098
41.726000,-0.9088,-0.5369,0.1763,1.070
41.726000,-0.8761,-0.5377,0.1704,1.042
41.744000,-0.8460,-0.5355,0.1653,1.015
41.744000,-0.8162,-0.5362,0.1616,0.990
41.745000,-0.7884,-0.5345,0.1582,0.966
41.746000,-0.7630,-0.5323,0.1568,0.943
41.747000,-0.7415,-0.5267,0.1521,0.922
41.748000,-0.7254,-0.5210,0.1541,0.906
41.749000,-0.7103,-0.5132,0.1546,0.890
41.750000,-0.6978,-0.5044,0.1577,0.875
41.751000,-0.6863,-0.4993,0.1643,0.865
41.752000,-0.6766,-0.4918,0.1743,0.854
41.752000,-0.6693,-0.4888,0.1856,0.849
41.753000,-0.6607,-0.4808,0.1975,0.841
41.754000,-0.6497,-0.4751,0.2134,0.833
41.755000,-0.6400,-0.4666,0.2344,0.826
41.758000,-0.6319,-0.4578,0.2581,0.822
41.762000,-0.6202,-0.4476,0.2825,0.815
41.764000,-0.6097,-0.4380,0.3040,0.810
41.765000,-0.6011,-0.4275,0.3294,0.808
41.765000,-0.5933,-0.4158,0.3540,0.806
41.768000,-0.5848,-0.4075,0.3794,0.807
41.770000,-0.5767,-0.3987,0.4026,0.809
41.773000,-0.5696,-0.3909,0.4241,0.811
41.775000,-0.5630,-0.3782,0.4415,0.809
41.779000,-0.5562,-0.3675,0.4612,0.811
41.781000,-0.5474,-0.3540,0.4803,0.810
41.783000,-0.5398,-0.3460,0.4969,0.811
41.785000,-0.5323,-0.3362,0.5142,0.813
41.787000,-0.5272,-0.3282,0.5323,0.818
41.790000,-0.5235,-0.3196,0.5508,0.824
41.792000,-0.5169,-0.3135,0.5687,0.830
41.822000,-0.5103,-0.3076,0.5872,0.837
41.823000,-0.5027,-0.3006,0.6068,0.843
41.823000,-0.4957,-0.2920,0.6251,0.850
41.823000,-0.4898,-0.2847,0.6446,0.858
41.824000,-0.4805,-0.2774,0.6629,0.864
41.824000,-0.4737,-0.2681,0.6810,0.872
41.824000,-0.4666,-0.2620,0.6998,0.881
41.825000,-0.4595,-0.2544,0.7161,0.888
41.825000,-0.4522,-0.2486,0.7323,0.896
41.826000,-0.4456,-0.2407,0.7481,0.903
41.826000,-0.4383,-0.2339,0.7650,0.912
41.826000,-0.4319,-0.2266,0.7801,0.920
41.827000,-0.4248,-0.2217,0.7926,0.926
41.827000,-0.4217,-0.2163,0.8070,0.936
41.828000,-0.4170,-0.2124,0.8194,0.944
41.834000,-0.4165,-0.2088,0.8287,0.951
41.834000,-0.4153,-0.2056,0.8365,0.956
41.836000,-0.4165,-0.2027,0.8416,0.961
41.837000,-0.4173,-0.2031,0.8458,0.965
41.839000,-0.4173,-0.2024,0.8453,0.964
41.841000,-0.4222,-0.2056,0.8412,0.963
41.847000,-0.4248,-0.2080,0.8363,0.961
41.848000,-0.4317,-0.2100,0.8292,0.958
41.849000,-0.4390,-0.2122,0.8180,0.952
41.851000,-0.4463,-0.2171,0.8060,0.947
41.854000,-0.4546,-0.2227,0.7911,0.939
41.855000,-0.4661,-0.2283,0.7750,0.933
41.859000,-0.4781,-0.2366,0.7564,0.926
41.867000,-0.4910,-0.2466,0.7391,0.921
41.875000,-0.5071,-0.2547,0.7174,0.915
41.876000,-0.5215,-0.2620,0.6944,0.907
41.877000,-0.5347,-0.2698,0.6744,0.902
41.878000,-0.5503,-0.2786,0.6531,0.898
41.879000,-0.5638,-0.2835,0.6324,0.893
41.880000,-0.5779,-0.2918,0.6143,0.892
41.881000,-0.5904,-0.2967,0.5960,0.890
41.882000,-0.6026,-0.3025,0.5809,0.890
41.883000,-0.6138,-0.3089,0.5667,0.891
41.884000,-0.6231,-0.3130,0.5555,0.892
41.887000,-0.6334,-0.3191,0.5460,0.895
41.889000,-0.6446,-0.3225,0.5389,0.900
41.891000,-0.6551,-0.3247,0.5325,0.905
41.900000,-0.6656,-0.3257,0.5267,0.909
41.901000,-0.6766,-0.3272,0.5206,0.914
41.901000,-0.6844,-0.3294,0.5154,0.918
41.902000,-0.6947,-0.3299,0.5093,0.922
41.905000,-0.7039,-0.3306,0.5054,0.928
41.906000,-0.7156,-0.3304,0.4986,0.933
41.909000,-0.7254,-0.3294,0.4937,0.937
41.910000,-0.7323,-0.3286,0.4900,0.940
41.913000,-0.7398,-0.3272,0.4852,0.943
41.915000,-0.7437,-0.3238,0.4795,0.942
41.917000,-0.7462,-0.3230,0.4759,0.942
41.919000,-0.7459,-0.3208,0.4737,0.940
41.922000,-0.7481,-0.3184,0.4729,0.941
41.924000,-0.7471,-0.3157,0.4729,0.939
41.927000,-0.7440,-0.3164,0.4720,0.936
41.929000,-0.7428,-0.3140,0.4729,0.935
41.931000,-0.7401,-0.3133,0.4761,0.934
41.936000,-0.7379,-0.3101,0.4783,0.932
41.936000,-0.7345,-0.3069,0.4820,0.931
41.939000,-0.7318,-0.3037,0.4881,0.931
41.941000,-0.7283,-0.3028,0.4913,0.929
41.943000,-0.7237,-0.3025,0.4979,0.929
41.947000,-0.7196,-0.2998,0.5069,0.930
41.948000,-0.7166,-0.2969,0.5159,0.932
41.950000,-0.7132,-0.2935,0.5279,0.935
41.953000,-0.7117,-0.2923,0.5374,0.939
41.955000,-0.7071,-0.2901,0.5516,0.943
41.957000,-0.7047,-0.2876,0.5635,0.947
41.960000,-0.7000,-0.2859,0.5765,0.951
41.964000,-0.6964,-0.2830,0.5889,0.955
41.965000,-0.6925,-0.2781,0.6016,0.959
41.967000,-0.6895,-0.2725,0.6114,0.961
41.970000,-0.6873,-0.2703,0.6214,0.965
41.974000,-0.6837,-0.2674,0.6339,0.970
41.975000,-0.6839,-0.2644,0.6446,0.976
41.976000,-0.6861,-0.2637,0.6546,0.984
41.980000,-0.6900,-0.2625,0.6651,0.994
41.981000,-0.6966,-0.2608,0.6766,1.005
41.984000,-0.7022,-0.2610,0.6856,1.016
41.986000,-0.7122,-0.2600,0.6954,1.029
41.989000,-0.7220,-0.2620,0.7037,1.042
41.991000,-0.7315,-0.2627,0.7117,1.054
41.993000,-0.7357,-0.2644,0.7205,1.063
42.002000,-0.7425,-0.2642,0.7269,1.072
42.004000,-0.7484,-0.2669,0.7345,1.082
42.005000,-0.7520,-0.2698,0.7396,1.089
42.005000,-0.7574,-0.2718,0.7428,1.095
42.006000,-0.7559,-0.2754,0.7486,1.099
42.008000,-0.7559,-0.2791,0.7569,1.106
42.010000,-0.7554,-0.2825,0.7616,1.109
42.025000,-0.7596,-0.2827,0.7657,1.115
42.027000,-0.7679,-0.2808,0.7703,1.123
42.028000,-0.7784,-0.2783,0.7774,1.135
42.029000,-0.7869,-0.2759,0.7830,1.144
42.030000,-0.7977,-0.2735,0.7872,1.154
42.031000,-0.8048,-0.2749,0.7913,1.162
42.049000,-0.8111,-0.2788,0.7952,1.170
42.050000,-0.8175,-0.2842,0.8004,1.179
42.072000,-0.8216,-0.2920,0.8009,1.184
42.073000,-0.8255,-0.3020,0.8035,1.191
42.074000,-0.8302,-0.3125,0.8009,1.195
42.075000,-0.8348,-0.3235,0.7979,1.199
42.076000,-0.8433,-0.3355,0.7909,1.204
42.077000,-0.8512,-0.3472,0.7838,1.208
42.078000,-0.8631,-0.3572,0.7752,1.214
42.078000,-0.8773,-0.3658,0.7684,1.222
42.079000,-0.8927,-0.3758,0.7594,1.231
42.080000,-0.9110,-0.3838,0.7520,1.242
42.080000,-0.9298,-0.3926,0.7471,1.256
42.081000,-0.9496,-0.4017,0.7437,1.271
42.082000,-0.9693,-0.4102,0.7403,1.287
42.082000,-0.9862,-0.4244,0.7384,1.303
42.083000,-0.9962,-0.4373,0.7381,1.315
42.083000,-1.0111,-0.4527,0.7364,1.330
42.084000,-1.0245,-0.4700,0.7388,1.348
42.085000,-1.0370,-0.4878,0.7391,1.364
42.085000,-1.0475,-0.5022,0.7374,1.376
42.086000,-1.0592,-0.5196,0.7340,1.389
42.086000,-1.0714,-0.5345,0.7296,1.402
42.087000,-1.0841,-0.5508,0.7218,1.414
42.088000,-1.0975,-0.5667,0.7132,1.426
42.088000,-1.1092,-0.5804,0.7039,1.436
42.089000,-1.1210,-0.5972,0.6929,1.447
42.089000,-1.1349,-0.6138,0.6817,1.459
42.092000,-1.1473,-0.6287,0.6727,1.471
42.094000,-1.1613,-0.6461,0.6610,1.484
42.097000,-1.1742,-0.6656,0.6524,1.499
42.099000,-1.1891,-0.6837,0.6414,1.514
42.102000,-1.2035,-0.7022,0.6331,1.530
42.104000,-1.2181,-0.7193,0.6263,1.547
42.106000,-1.2316,-0.7362,0.6216,1.564
42.109000,-1.2445,-0.7515,0.6180,1.580
42.111000,-1.2528,-0.7681,0.6151,1.593
42.121000,-1.2609,-0.7840,0.6158,1.607
42.122000,-1.2714,-0.7974,0.6165,1.622
42.122000,-1.2799,-0.8067,0.6231,1.636
42.123000,-1.2853,-0.8150,0.6302,1.647
42.126000,-1.2887,-0.8226,0.6397,1.657
42.128000,-1.2911,-0.8289,0.6502,1.666
42.143000,-1.2911,-0.8355,0.6590,1.673
42.144000,-1.2850,-0.8446,0.6675,1.676
42.145000,-1.2782,-0.8485,0.6722,1.675
42.145000,-1.2731,-0.8465,0.6729,1.670
42.146000,-1.2643,-0.8385,0.6700,1.658
42.146000,-1.2562,-0.8275,0.6668,1.645
42.148000,-1.2467,-0.8111,0.6597,1.627
42.149000,-1.2374,-0.7916,0.6505,1.607
42.150000,-1.2247,-0.7701,0.6419,1.583
42.150000,-1.2113,-0.7462,0.6321,1.557
42.153000,-1.1957,-0.7215,0.6226,1.529
42.157000,-1.1783,-0.6964,0.6153,1.501
42.158000,-1.1593,-0.6651,0.6072,1.468
42.159000,-1.1415,-0.6309,0.6019,1.436
42.160000,-1.1210,-0.5987,0.5980,1.404
42.164000,-1.1024,-0.5657,0.5931,1.374
42.165000,-1.0836,-0.5333,0.5921,1.345
42.168000,-1.0619,-0.5010,0.5904,1.314
42.170000,-1.0394,-0.4754,0.5916,1.287
42.172000,-1.0174,-0.4466,0.5894,1.258
42.175000,-0.9940,-0.4222,0.5880,1.230
42.177000,-0.9752,-0.3999,0.5872,1.207
42.183000,-0.9525,-0.3821,0.5877,1.183
42.184000,-0.9293,-0.3667,0.5906,1.161
42.184000,-0.9049,-0.3548,0.5950,1.140
42.186000,-0.8800,-0.3443,0.5999,1.119
42.189000,-0.8548,-0.3357,0.6048,1.100
42.191000,-0.8307,-0.3277,0.6097,1.081
42.193000,-0.8055,-0.3221,0.6170,1.065
42.204000,-0.7821,-0.3179,0.6236,1.050
42.205000,-0.7586,-0.3160,0.6314,1.036
42.205000,-0.7340,-0.3174,0.6392,1.024
42.206000,-0.7093,-0.3196,0.6453,1.011
42.207000,-0.6883,-0.3252,0.6505,1.001
42.227000,-0.6683,-0.3289,0.6592,0.995
42.228000,-0.6470,-0.3369,0.6663,0.988
42.228000,-0.6280,-0.3435,0.6732,0.983
42.229000,-0.6102,-0.3514,0.6788,0.978
42.230000,-0.5933,-0.3572,0.6849,0.974
42.231000,-0.5787,-0.3650,0.6876,0.970
42.231000,-0.5613,-0.3724,0.6929,0.966
42.232000,-0.5494,-0.3797,0.6937,0.963
42.232000,-0.5369,-0.3877,0.6932,0.959
42.233000,-0.5289,-0.3938,0.6903,0.955
42.235000,-0.5250,-0.4009,0.6844,0.951
42.235000,-0.5230,-0.4107,0.6776,0.949
42.236000,-0.5245,-0.4165,0.6661,0.945
42.238000,-0.5294,-0.4207,0.6588,0.944
42.241000,-0.5345,-0.4273,0.6505,0.944
42.243000,-0.5442,-0.4334,0.6434,0.948
42.246000,-0.5545,-0.4397,0.6361,0.952
42.249000,-0.5670,-0.4456,0.6297,0.957
42.251000,-0.5777,-0.4527,0.6251,0.964
42.253000,-0.5887,-0.4615,0.6231,0.974
42.255000,-0.6024,-0.4681,0.6221,0.984
42.257000,-0.6121,-0.4727,0.6212,0.992
42.260000,-0.6214,-0.4773,0.6243,1.002
42.264000,-0.6290,-0.4795,0.6280,1.010
42.265000,-0.6390,-0.4825,0.6326,1.020
42.279000,-0.6456,-0.4839,0.6368,1.028
42.279000,-0.6507,-0.4852,0.6412,1.034
42.280000,-0.6539,-0.4881,0.6451,1.040
42.280000,-0.6544,-0.4905,0.6448,1.041
42.280000,-0.6563,-0.4913,0.6439,1.042
42.283000,-0.6568,-0.4913,0.6385,1.039
42.284000,-0.6600,-0.4918,0.6304,1.037
42.285000,-0.6622,-0.4905,0.6214,1.032
42.285000,-0.6641,-0.4866,0.6097,1.024
42.289000,-0.6675,-0.4808,0.5931,1.014
42.292000,-0.6732,-0.4742,0.5801,1.007
42.293000,-0.6790,-0.4688,0.5623,0.999
42.298000,-0.6859,-0.4629,0.5467,0.992
42.302000,-0.6949,-0.4571,0.5303,0.986
42.303000,-0.7054,-0.4512,0.5135,0.982
42.304000,-0.7183,-0.4449,0.5005,0.982
42.305000,-0.7318,-0.4388,0.4881,0.983
42.308000,-0.7467,-0.4339,0.4754,0.986
42.310000,-0.7620,-0.4244,0.4632,0.988
42.325000,-0.7730,-0.4153,0.4480,0.985
42.326000,-0.7855,-0.4087,0.4344,0.986
42.326000,-0.7984,-0.4024,0.4202,0.988
42.327000,-0.8136,-0.3999,0.4024,0.992
42.327000,-0.8277,-0.3997,0.3858,0.997
42.327000,-0.8402,-0.3985,0.3689,1.000
42.328000,-0.8526,-0.3948,0.3545,1.004
42.328000,-0.8639,-0.3907,0.3367,1.006
42.330000,-0.8690,-0.3860,0.3206,1.003
42.344000,-0.8707,-0.3858,0.3037,1.000
42.345000,-0.8685,-0.3819,0.2884,0.992
42.345000,-0.8639,-0.3782,0.2747,0.982
42.346000,-0.8560,-0.3748,0.2603,0.970
42.347000,-0.8436,-0.3706,0.2464,0.954
42.347000,-0.8297,-0.3719,0.2315,0.938
42.351000,-0.8126,-0.3697,0.2197,0.919
42.352000,-0.7943,-0.3702,0.2102,0.901
42.353000,-0.7757,-0.3714,0.2017,0.883
42.354000,-0.7547,-0.3726,0.1944,0.864
42.356000,-0.7327,-0.3714,0.1902,0.843
42.359000,-0.7069,-0.3709,0.1875,0.820
42.361000,-0.6793,-0.3682,0.1834,0.794
42.364000,-0.6531,-0.3650,0.1836,0.770
42.368000,-0.6268,-0.3626,0.1851,0.747
42.368000,-0.6016,-0.3579,0.1865,0.724
42.372000,-0.5792,-0.3521,0.1887,0.704
42.373000,-0.5596,-0.3479,0.1931,0.687
42.375000,-0.5423,-0.3426,0.2002,0.672
42.378000,-0.5281,-0.3377,0.2066,0.660
42.381000,-0.5189,-0.3323,0.2139,0.652
42.383000,-0.5105,-0.3247,0.2222,0.645
42.385000,-0.5022,-0.3189,0.2310,0.638
42.387000,-0.4949,-0.3130,0.2420,0.634
42.390000,-0.4910,-0.3052,0.2515,0.630
42.392000,-0.4878,-0.2989,0.2620,0.629
42.394000,-0.4859,-0.2932,0.2703,0.629
42.407000,-0.4874,-0.2864,0.2801,0.631
42.409000,-0.4886,-0.2783,0.2910,0.633
42.410000,-0.4874,-0.2735,0.2998,0.634
42.411000,-0.4866,-0.2659,0.3106,0.636
42.412000,-0.4839,-0.2613,0.3213,0.637
42.427000,-0.4849,-0.2552,0.3308,0.640
42.428000,-0.4844,-0.2498,0.3411,0.643
42.429000,-0.4827,-0.2469,0.3506,0.646
42.430000,-0.4810,-0.2454,0.3584,0.648
42.430000,-0.4764,-0.2432,0.3650,0.648
42.431000,-0.4722,-0.2412,0.3680,0.645
42.432000,-0.4700,-0.2378,0.3702,0.644
42.433000,-0.4651,-0.2378,0.3716,0.641
42.433000,-0.4595,-0.2356,0.3755,0.639
42.434000,-0.4566,-0.2322,0.3767,0.636
42.435000,-0.4519,-0.2302,0.3763,0.632
42.438000,-0.4480,-0.2266,0.3760,0.627
42.439000,-0.4471,-0.2246,0.3772,0.627
42.440000,-0.4456,-0.2215,0.3755,0.623
42.442000,-0.4454,-0.2202,0.3767,0.624
42.445000,-0.4483,-0.2190,0.3797,0.627
42.451000,-0.4488,-0.2195,0.3821,0.629
42.452000,-0.4529,-0.2190,0.3870,0.635
42.452000,-0.4605,-0.2180,0.3914,0.642
42.453000,-0.4673,-0.2193,0.3973,0.651
42.456000,-0.4739,-0.2202,0.4004,0.658
42.459000,-0.4805,-0.2200,0.4034,0.665
42.460000,-0.4869,-0.2190,0.4053,0.670
42.464000,-0.4932,-0.2171,0.4080,0.676
42.465000,-0.4996,-0.2188,0.4126,0.684
42.468000,-0.5027,-0.2205,0.4153,0.688
42.470000,-0.5081,-0.2251,0.4190,0.696
42.472000,-0.5096,-0.2305,0.4209,0.700
42.474000,-0.5125,-0.2361,0.4261,0.707
42.477000,-0.5130,-0.2417,0.4290,0.711
42.484000,-0.5142,-0.2449,0.4329,0.715
42.487000,-0.5147,-0.2527,0.4356,0.720
42.488000,-0.5154,-0.2620,0.4388,0.726
42.489000,-0.5193,-0.2700,0.4424,0.734
42.490000,-0.5230,-0.2783,0.4458,0.741
42.492000,-0.5247,-0.2859,0.4466,0.746
42.494000,-0.5272,-0.2940,0.4507,0.753
42.499000,-0.5284,-0.3045,0.4534,0.760
42.501000,-0.5276,-0.3123,0.4546,0.763
42.502000,-0.5264,-0.3211,0.4573,0.768
42.521000,-0.5279,-0.3345,0.4615,0.777
42.521000,-0.5264,-0.3460,0.4661,0.784
42.522000,-0.5294,-0.3565,0.4712,0.793
42.522000,-0.5328,-0.3672,0.4766,0.804
42.522000,-0.5391,-0.3755,0.4812,0.814
42.523000,-0.5435,-0.3863,0.4881,0.826
42.523000,-0.5506,-0.3948,0.4937,0.838
42.523000,-0.5594,-0.4007,0.5010,0.851
42.524000,-0.5682,-0.4070,0.5113,0.866
42.525000,-0.5784,-0.4141,0.5201,0.881
42.536000,-0.5889,-0.4209,0.5286,0.896
42.537000,-0.5997,-0.4288,0.5372,0.912
42.538000,-0.6124,-0.4383,0.5440,0.929
42.538000,-0.6219,-0.4473,0.5528,0.945
42.539000,-0.6361,-0.4590,0.5596,0.964
42.540000,-0.6470,-0.4705,0.5677,0.981
42.540000,-0.6583,-0.4817,0.5728,0.997
42.564000,-0.6685,-0.4920,0.5789,1.012
42.565000,-0.6788,-0.5020,0.5826,1.026
42.566000,-0.6876,-0.5140,0.5838,1.038
42.566000,-0.6983,-0.5245,0.5867,1.052
42.567000,-0.7108,-0.5367,0.5911,1.069
42.567000,-0.7244,-0.5469,0.5928,1.084
42.568000,-0.7362,-0.5589,0.5958,1.100
42.568000,-0.7496,-0.5723,0.5980,1.117
42.569000,-0.7620,-0.5887,0.6021,1.136
42.569000,-0.7718,-0.6053,0.6058,1.153
42.570000,-0.7828,-0.6234,0.6077,1.171
42.570000,-0.7930,-0.6375,0.6129,1.188
42.571000,-0.8031,-0.6539,0.6180,1.206
42.574000,-0.8133,-0.6707,0.6226,1.224
42.576000,-0.8248,-0.6871,0.6282,1.244
42.579000,-0.8348,-0.7010,0.6331,1.261
42.582000,-0.8475,-0.7152,0.6382,1.279
42.586000,-0.8570,-0.7257,0.6448,1.295
42.587000,-0.8665,-0.7364,0.6512,1.310
42.589000,-0.8790,-0.7489,0.6566,1.328
42.591000,-0.8878,-0.7606,0.6636,1.344
42.594000,-0.8951,-0.7701,0.6719,1.359
42.595000,-0.9027,-0.7808,0.6780,1.373
42.603000,-0.9085,-0.7916,0.6854,1.386
42.604000,-0.9134,-0.7996,0.6910,1.397
42.605000,-0.9188,-0.8067,0.6993,1.409
42.616000,-0.9237,-0.8131,0.7078,1.420
42.619000,-0.9264,-0.8194,0.7171,1.430
42.620000,-0.9266,-0.8228,0.7274,1.437
42.621000,-0.9271,-0.8265,0.7415,1.447
42.622000,-0.9227,-0.8289,0.7535,1.451
42.622000,-0.9139,-0.8316,0.7681,1.455
42.623000,-0.9041,-0.8333,0.7850,1.459
42.624000,-0.8907,-0.8360,0.8033,1.462
42.624000,-0.8729,-0.8385,0.8226,1.463
42.638000,-0.8560,-0.8394,0.8416,1.465
42.640000,-0.8438,-0.8392,0.8570,1.467
42.641000,-0.8309,-0.8409,0.8719,1.469
42.642000,-0.8194,-0.8424,0.8871,1.472
42.643000,-0.8082,-0.8448,0.8998,1.475
42.644000,-0.7982,-0.8482,0.9105,1.478
42.645000,-0.7884,-0.8524,0.9225,1.483
42.646000,-0.7782,-0.8556,0.9386,1.489
42.646000,-0.7699,-0.8543,0.9527,1.493
42.648000,-0.7625,-0.8553,0.9686,1.500
42.649000,-0.7576,-0.8568,0.9847,1.509
42.652000,-0.7525,-0.8563,0.9942,1.513
42.655000,-0.7479,-0.8553,1.0101,1.520
42.657000,-0.7440,-0.8582,1.0253,1.530
42.659000,-0.7396,-0.8602,1.0375,1.537
42.661000,-0.7366,-0.8648,1.0477,1.545
42.665000,-0.7327,-0.8697,1.0563,1.552
42.666000,-0.7313,-0.8763,1.0611,1.558
